asin,vote,reviewText,overall,summary
B000YXC2LI,,Satisfied,5,Five Stars
B000YXC2LI,,"GREAT FIT, SPEEDY DELIVERY",5,Five Stars
B000YXC2LI,,I have been wearing Levi's 501s  for about 50 years and they are the only thing in life that never changes or disappoints; always the same size always as expected. What else in life can you count on like that?,5,The Only Constancy Besides Night and Day!
B000YXC2LI,,"Fit was PERFECT , son is very picky and he was happy. Material is great quality and soft.. I will definitely be buying more for him.",5,Perfect jean fit.
B000YXC2LI,,They fit just like I expected,5,Five Stars
B000YXC2LI,,Like.,4,Like.
B000YXC2LI,,Fit well,5,Five Stars
B000YXC2LI,,fine as always; Much easier to find correct size thru Amazon,5,Five Stars
B000YXC2LI,,"Reliving my younger days, went back to 501's",5,Five Stars
B000YXC2LI,,Nice,4,Four Stars
B000YXC2LI,,quality seems to be lacking.,3,not the levis of old.
B000YXC2LI,,Perfect fit,5,Five Stars
B000YXC2LI,,All items were good and I am happy,4,Four Stars
B000YXC2LI,,Beautiful watch,5,Five Stars
B000YXC2LI,,They fit great. They don't have a zipper it's all buttons. They are a little wide at the legs so I will have to get them hemmed and taken in but they are worth it.,5,They fit great. They don't have a zipper it's all buttons
B000YXC2LI,,fits perfect as I expect it.  I recommend it,4,Four Stars
B000YXC2LI,,"I like this jeans, it is very nice and good quality",5,Five Stars
B000YXC2LI,,These are not original fit they are streaight leg skinny jeans. I'm just going to give them away bad purchase my bad I thought I was getting 501s original shrink to fit. When I opened the bag I was very disappointed.,1,I'm just going to give them away bad purchase my bad I thought I was getting 501s ...
B000YXC2LI,,good jeans,5,Five Stars
B000YXC2LI,,"I can't stop wearing them! Size is good. Comfort. I'd forgotten the fly was button-up, but now I've adjusted to that, I like it. This is the color I like. Surely my likes are subjective, but these are great jeans. Originals.",5,Perfect
B000YXC2LI,,The Jeans seem to keep on going and going.  They are comfortable and extremely durable.,4,They are comfortable and extremely durable
B000YXC2LI,,"Weird wrinkling at the pockets and backside, guess someone thought guys should be stylish like that? Um no. Just give us our good 'ol Levi 501s please, we returned them.",2,Weird wrinkling
B000YXC2LI,,"I bought 3 pairs of 501's all fitted as expected, but the belt was to small, so returning for the next size up.",5,501's as expected.
B000YXC2LI,,perfect,5,Five Stars
B000YXC2LI,,JUST MY SIZE THANKS,5,Five Stars
B000YXC2LI,,Fit fine.  I am not going to stores anymore. At stores I can't find my size or the color etc. This is my first Amazon garment I ever bought. Purchasing more tonight.,5,Fit fine.
B000YXC2LI,,Levis timeless quality & appearance never changes!,5,Five Stars
B000YXC2LI,,Love 501's,5,Five Stars
B000YXC2LI,,Just right!,5,Great buy!
B000YXC2LI,,"This pants has no  waist botton and no original stickers. So I can think it is a used tem.
That's is too bad.",1,That's is too bad.
B000YXC2LI,,"I used to wear 501s all the time.  I gained some weight, went cheaper and baggier.  Lost the weight and am nearly the size I was in school now.  I forgot how slim fitting original fit Levi's are in the leg. But I love them.",5,Still Great
B000YXC2LI,,love 501's but the sizes vary way too much to rely on anymore.,3,Three Stars
B000YXC2LI,,The color jade is a lot darker then the picture makes it seem out to be. I would definitely NOT ORDER this product again. These Levi's are not authentic at all. Material is very cheap and light. The stitching is horrible and off seams on the pant leg is off and falling apart. Unless you like spending 46$ on horrible quality jeans I recommend just going to a Levi outlet store to buy your jeans.,1,DO NOT BUY.
B000YXC2LI,,"What can I say they're Levis... They fit , they last why but any other jeans...",5,Five Stars
B000YXC2LI,,It was a bit on the tight side.  I think I should have gotten the regular fit,3,Three Stars
B000YXC2LI,,"Nice, as expected",5,Five Stars
B000YXC2LI,,Fit perfectly. Good Levi's quality pants. I Will be purchasing more when I need them.,5,Good quality pants.
B000YXC2LI,,"only gave it a four because the material is not as heavy as it once was and they cost more. still a good pair of pants for a decent price considering the market today. have always enjoyed the fit. i do wear cargo shorts or drawstring pants on occasion but have no need to ""crossover"" to what is going on. levi's are still levi's and minus the slight drop in weight and lasting ability. i would purchase again. best to NOT DRY in machine. on the line still is the best way for colors and clothes to last.",4,still like the fit
B000YXC2LI,,After a couple months the groin ripped out when I was climbing into my pickup.,3,Ripped
B000YXC2LI,,It is made in China instead of Mexico. I expected that it must have made in Mexico as earlier ones,4,It is made in China instead of Mexico.
B000YXC2LI,,"a little pricey,but the quality is everywhere,pants,sellers delivery,too everybody involved super job,thanks very much.",5,"too everybody involved super job, thanks very much"
B000YXC2LI,,"One time Levi's, every time Levi's.",5,Five Stars
B000YXC2LI,,"Good, consistent fit. Durable fabric.",5,Good old 501s
B000YXC2LI,,It's what I always expect it from Levi's,5,It's what I always expect it from Levi's
B000YXC2LI,,"Previous same order was perfect. This one left leg bigger then right leg. I am keeping it because you do not have others in Stock. I am paying for alterations since I had to have them shortened anyway, but trimming left leg is costing me  $28.00. You did not have my inseam size 28. Let me know when you have 52w28L because I would like to purchase more.",1,Previous same order was perfect. This one left leg bigger then right leg
B000YXC2LI,,Great,4,Four Stars
B000YXC2LI,,Muy bien,5,Five Stars
B000YXC2LI,,These must be cut differently than they used to be. Thought 501 originals would be the same! They are much tighter than they used to be.,1,These must be cut differently than they used to be ...
B000YXC2LI,,Arrived quickly and fit perfectly.  Old 501s wore out.  Great to have my replacement pair.,5,new favorite jeans
B000YXC2LI,,Good quality classic cut pair of jeans.,5,Five Stars
B000YXC2LI,,They are a bit tight but overall not bad.,4,"Good price, a bit smaller than I thought."
B000YXC2LI,,You can't go wrong with a pair of Levi's.  Well made and a great fit...,5,Well made and a great fit.
B000YXC2LI,,ok,5,Five Stars
B000YXC2LI,,"great, as always",5,Five Stars
B000YXC2LI,,"The white color doesn't have zipper it have several buttons instead wich is hard to close and annoying

Also i noticed the pants is from old stock the paper of packing is disclored due to time",2,buttons Instead of zipper
B000YXC2LI,,These are great Levis.,5,Five Stars
B000YXC2LI,,Quality 501 Classic Fit!,5,Five Stars
B000YXC2LI,,They where too big in the waist and to small in the legs,3,Three Stars
B000YXC2LI,,The button fly approach does not work so well the buttons keep on opening,3,Three Stars
B000YXC2LI,,I bought 501 jeans for my husband. He wears 34x30. The pants fit him just right. He also likes to wear it with cowboy boots. The matrial is strong enough for him to work with (however this particular one he likes to go out with them instead).,5,Just right
B000YXC2LI,,"I had bought the same size 501 jeans in a lighter color last summer, and these new jeans were intended to replace those old ones. However, these jeans are slightly larger and more stiff than the other ones ever were. I expect all new Levis 501 jeans of the same size to fit exactly the same as one another. Unfortunately, I can't buy them on Amazon anymore because it's apparently neccesary to try on each pair before buying, given that Levis can't seem to keep its sizing consistent.",3,I had bought the same size 501 jeans in a ...
B000YXC2LI,,Great jeans,5,Good
B000YXC2LI,,My husband looks great in them!,5,Five Stars
B000YXC2LI,,I am never disappointed with any of the items I order.  They are always what I expected which is the main reason I keep coming back ordering from you.,5,I am never disappointed with any of the items I order
B000YXC2LI,,Excelente,5,Five Stars
B000YXC2LI,,Perfect,5,Five Stars
B000YXC2LI,,Excellent price. We received exactly what we expected!!,5,Hassle free
B000YXC2LI,,AOK,5,Five Stars
B000YXC2LI,,Perfect jeans everytime!,5,Same as always.
B000YXC2LI,,It took a long time to get it and it is a little bit small,2,Two Stars
B000YXC2LI,,Perfect!,5,Five Stars
B000YXC2LI,,"I love them, going to get a second pair.",5,Five Stars
B000YXC2LI,,Button fly instead of zipper. It ran too small. Returned it.,2,returned
B000YXC2LI,,"I've worn Levi's shrink to fit since I was 8 years old.  Not exactly the same old jeans, but close enough and just what I expect.",5,Old faithful jeans
B000YXC2LI,,:),5,Five Stars
B000YXC2LI,,Great fit b,5,Five Stars
B000YXC2LI,,Love those button flies!  They always look sharp with anything.,4,LOVE THOSE BUTTON FLIES
B000YXC2LI,,"I have purchased 5 pairs of these for my husband and they have all split in the seat in the (all but two in the same place)! The material used in these Levi's is VERY POOR QUALITY!!! We have bought this brand for 30 years, but the fabric has been cheapened. I am now looking at other brands! Good luck, if you buy them!",1,Poor Quality of Material!
B000YXC2LI,,I found out Levi contributes to gun control. I won't buy anymore.,3,Three Stars
B000YXC2LI,,ok,5,Five Stars
B000YXC2LI,,501s are the only jeans I buy and they consistently fit the best.,5,... only jeans I buy and they consistently fit the best.
B000YXC2LI,,Great,5,Five Stars
B000YXC2LI,,inconsistent sizing,3,inconsistent sizing
B000YXC2LI,,Yes I like the comfort fit,4,Four Stars
B000YXC2LI,,"no complaints, everything was fine !!",5,everything was fine!!
B000YXC2LI,,Amazon had the best price and selection!!,5,I love 501's
B000YXC2LI,,Just regular jeans...the quality seems ok,5,Five Stars
B000YXC2LI,,A Lil small,4,Four Stars
B000YXC2LI,,There's always Levi's are the best pants in the world,5,Five Stars
B000YXC2LI,,Was great,4,Four Stars
B000YXC2LI,,LOVE THEM,5,Five Stars
B000YXC2LI,,"I've been jamming my hands in Levi's for at least 50 yrs, so when I tell you the pockets are not as deep, it's the gospel. Beancounters...Hmmf!",4,I've been jamming my hands in Levi's for at least ...
B000YXC2LI,,Very good fit.,4,Four Stars
B000YXC2LI,,"I've been wearing 501 jeans for over 20 years and have liked the way they fit and that the legs were large enough to fit over western boots. In the last year, the fit has changed and they will no longer fit over boots.",1,... wearing 501 jeans for over 20 years and have liked the way they fit and that the legs were ...
B000YXC2LI,6.0,,5,we will continue business
B000YXC2LI,,buenos,5,buenos
B000YXC2LI,,Too small.  And did not know these had buttons instead of a zipper.,1,Too small. And did not know these had buttons ...
B000YXC2LI,,"They are Levis's jeans, they fit good but only last a couple of years at best.. Suspect they are seconds though. Not as good as they could be but the Levis's  company made a decision years ago to sell second rate jeans in America. They do a good job doing that, that's why they sell less every year.  Levis's need to come back with classic 501's that last and last.  I would pay the price for those.",3,Levis's
B000YXC2LI,,a little long,5,a little long
B000YXC2LI,,Best Levi's they make!,5,Five Stars
B000YXC2LI,,Can't beat 501's,5,Five Stars
B000YXC2LI,,"Amazing, Love them! Exactly what I expected.",5,Five Stars
B000YXC2LI,,Levi's just doesn't have the quality that they used to have.  The fabric is so rough it feels like burlap and the seams look like they were stitched by a blind one armed child laborer who wasn't properly trained.,2,The fabric is so rough it feels like burlap and the seams look like they were stitched ...
B000YXC2LI,,Arrived on time and fit and look as expected.,5,"Levi 501s -- Fast shipping, perfect fit."
B000YXC2LI,,Perfect!,5,Five Stars
B000YXC2LI,,Like the fit better than 505 but like the zipper on the 505 better than button-fly.,4,501
B000YXC2LI,,Fit as expected,5,Fit as expected
B000YXC2LI,,just as advertised. quick service.  good quality,5,quick and easy
B000YXC2LI,,Caution!  These shrank much more than ad suggest.,2,Shrank more than advertised
B000YXC2LI,,Hubby LOVES these jeans but they are not for Tennessee summers. The material is thick.,5,Five Stars
B000YXC2LI,,I liked the product but is somewhat smaller than normal.,3,Three Stars
B000YXC2LI,,Levi's rule.,5,Five Stars
B000YXC2LI,,Too narrow in the waist. Had to take a size bigger. The quality is normal.,3,Three Stars
B000YXC2LI,,great product fair price,5,Five Stars
B000YXC2LI,,I'd like the front pockets to made with thicker material. So my car keys don't tear holes.,4,Four Stars
B000YXC2LI,,"A little too big around the ankles, but you can get the tapered ones for that.",4,Four Stars
B000YXC2LI,,It's weird because Levi's pants end up being much smaller than my Lands-end pants but at least now that I've come to expect it I've ordered the right size.  The question is: are Levi's larger than the labels or are Lands-end smaller than the labels???,4,"They fit as expected, but maybe I'm fat."
B000YXC2LI,,Great price. Perfect fit.,5,Five Stars
B000YXC2LI,,"Great fit, freedom of movement look great",5,Five Stars
B000YXC2LI,,Great product,5,Five Stars
B000YXC2LI,,Great fit and color!,5,Five Stars
B000YXC2LI,,Really great shirt,5,Perfect
B000YXC2LI,,Ordered more with hope than reality.,3,Three Stars
B000YXC2LI,,3rd pair ......I guess that means I like them.,4,I guess that means I like them.
B000YXC2LI,,"A little short, not as my expection, i'm not very pleased with the sudden depreciate only one day after I placed the order. Fast shipping and good package.",4,i'm not very pleased with the sudden depreciate only one day after I ...
B000YXC2LI,,great fit and fast shipping,5,Five Stars
B000YXC2LI,,Was tighter than I expected.,4,Ok.
B000YXC2LI,,The product description said zipper but the jeans arrived with buttons down the fly.  I reordered hoping the picker picked the wrong jeans and the description is correct,1,Descripton said zipper...  Jeans had buttons
B000YXC2LI,,"Nice jeans, not too open not to narrow at leg, just in the middle. Great if you are seeking for a modern fit",4,Leg opening just right
B000YXC2LI,,"Classic fit, classic look.",5,Great pants
B000YXC2LI,,awsome,5,Five Stars
B000YXC2LI,,"Got these Jeans (36/34) for my hard to find Jeans son.  He loves them.  The fit is great on this tall, thin young man!",5,The fit is great on this tall
B000YXC2LI,,"The pants were for my husband, and they fit perfectly.",5,Five Stars
B000YXC2LI,,Can't beat 501's,5,Five Stars
B000YXC2LI,,Very nice,5,Five Stars
B000YXC2LI,,Right jean to small,1,One Star
B000YXC2LI,,So far so good.,5,Five Stars
B000YXC2LI,,Great fit,5,Five Stars
B000YXC2LI,,"I can no longer manipulate button front, need to fine comp with zip front!",5,need to fine comp with zip front
B000YXC2LI,,levis is starting to use cheaper materials I believe. both pairs I purchased rip within 3 months in the exact same place. Levis used to LAST FOREVER!!!,2,levis is starting to use cheaper materials I believe. ...
B000YXC2LI,,Good,5,Five Stars
B000YXC2LI,,Awesome,5,Five Stars
B000YXC2LI,,Love men's 501's they make the best baggy Capri when you put a big cuff in them.,5,Five Stars
B000YXC2LI,,"Everything's IMPORTED these days... Deal with it.
These ARE Genuine. There's a way to tell.. Will buy from again",5,Real Deal!
B000YXC2LI,,These fit loose compared to previous (40 years) of buying Levi 501s.,3,"Loose Fit, but OK"
B000YXC2LI,,"I read online about some people saying its not Levi's product.  The same 501 Levi's jeans I buy locally.  I've worn Levi's jeans since I was a toddler, and I will continue to buy them.  I'm extremely happy with these jeans.  I will definitely buy more Levi's from Amazon.",5,Great 501 Levi's 90's throwback
B000YXC2LI,,Great price & fit!,5,Excellent!
B000YXC2LI,,The textile feels too thick.,4,Four Stars
B000YXC2LI,,They looked nice but very narrow in the thigh.,3,Three Stars
B000YXC2LI,,"These were a little too small, though I tend to wear relaxed fit regular jeans. I'm losing weight and so about 10lbs less later they ended up being the right size. Biggest issue is getting the button seam loosened up for the button fly crotch. They just did not want to button correctly.",5,"These were a little too small, though I tend ..."
B000YXC2LI,,Excellent Levi product as usual,5,Five Stars
B000YXC2LI,,The pants are very comfortable.  I am a stocky 6ft 6in at 325 lbs. There is plenty of room in the seat. The thigh and legs nicely taper off.,5,Great fit.
B000YXC2LI,,"I was shipped the wrong size.  The bag had the correct size on it, while the jeans inside were labeled (and are ) a different size.  I use it myself though gardening so it isn't all a loss.  The jeans themselves are OK.",3,I was shipped the wrong size. The bag had ...
B000YXC2LI,,I love these jeans!,4,Four Stars
B000YXC2LI,,It's Levi's wth !!!!,5,Five Stars
B000YXC2LI,,Reliable jeans. My husband was very happy to get them.,5,Trusty & welcome
B000YXC2LI,,As expected. Good price.,4,Good price.
B000YXC2LI,,The material is just much too thin. The old Levis were much better quality.,3,The old Levis were much better quality.
B000YXC2LI,,"There once was a man of modest means
Who went searching for the ultimate jeans.
To cover his buns
He wore 501s
Glad to be free of pinching zippers in latrines.",5,ultimate jeans
B000YXC2LI,,perfect! I like it.,5,Five Stars
B000YXC2LI,,Always have been my favorite and always will.,5,No surprises great fit.
B000YXC2LI,,Fits just fine and is quite comfortable,4,Four Stars
B000YXC2LI,,Fit and quality A++,5,Five Stars
B000YXC2LI,,Its very hard to find Levi's in my size thanks for making it a whole lot easier...these fit great,5,New jeans that fit right
B000YXC2LI,,Right size and fit,5,Five Stars
B000YXC2LI,,one pair had a twisted seam,4,Four Stars
B000YXC2LI,,returned them,2,Two Stars
B000YXC2LI,,The jeans fit and they were $10.00 cheaper than anyone in town.,5,"Good, hard to find jeans"
B000YXC2LI,,Bought it for my son. fit just right.,5,Five Stars
B000YXC2LI,,WONDERFUL,5,Five Stars
B000YXC2LI,,"not consistent.  one of identical size a full 1""+ longer",3,not all the same length...
B000YXC2LI,,Apparently the slim 513s have been discontinued. The 514s are way too loose. I thought the original fit might be closer to the 513s but the 33-inch waist on the 501s is about an inch smaller than on the 513s.,3,Apparently the slim 513s have been discontinued. The 514s ...
B000YXC2LI,,"Classic Levis, fits well",5,Five Stars
B000YXC2LI,,"Good fit. However, the crotch has buttons and not a zip",5,Five Stars
B000YXC2LI,,"Got these as a gift for hubby-- they run smaller than the normal measurements, so it kind of bummed him out, but they're now his ""goal jeans"". They are well made and good looking jeans, just be aware that they do run small.",4,"Good looking jeans, but order a size up."
B000YXC2LI,,"Levis have more room in the trunk compared to the waist which is why - I should be embarrassed - they fit me way better than other jeans. 31"" inch waist is perfect for me and not all jeans carry the odd numbers.",5,... I should be embarrassed - they fit me way better than other jeans
B000YXC2LI,,Never go bad with Levies.,5,Five Stars
B000YXC2LI,,Fell apart after 2 washes.  They don't make them like they used to.,1,They don't make them like they used to
B000YXC2LI,,I lik this production,5,Five Stars
B000YXC2LI,,Did not shrink to fit.,1,501s not the same anymore
B000YXC2LI,,"Levi's are over priced, poor quality junk living on a once great reputation.",1,Not the Levi's I remember
B000YXC2LI,,Way to long.,4,levi jeans
B000YXC2LI,,Very happy with this purchase.  Great fit & great looking jeans.  One comment for potential buyers - with this particular style the material seems much thinner than the normal 501's.,5,Great fit & great looking jeans
B000YXC2LI,,Product as described.... Fit excellent.,5,Fit excellent.
B000YXC2LI,,good,5,Five Stars
B000YXC2LI,,I was expecting more loose fit!,3,Three Stars
B000YXC2LI,,as expected,5,Five Stars
B000YXC2LI,,Exactly as described,5,Five Stars
B000YXC2LI,3.0,"What can u say about 501 red tabs? Perfection embodied in denim. I WILL however comment on how incredible Amazons prices are on 501s (the other Levis lines as well).  I recently lost some weight so I was in the bittersweet position of having to replace some older jeans.  Decided to drop by a Kohls to grab a pair considering they have OKish deals on clothes most of the time.  Their sale price on Levi's was astronomical! Let's just say I ended up grabbing a pair at regular price on Amazon for less than half of what I would have paid at Kohl's. Yes, blah buying volume of Amazon blah undercuts competitors blah. But I'm just not going to eat that much of a $ difference. Besides, Kohls is hardly mom and pop.",5,Perennially fashionable
B000YXC2LI,,After 40 years I am returning to Levi's 501.  In my 20's we only wore 501's because that's all there were.  I opted for zippers later in my life but I have returned home to the button fly!,5,I love my 501's
B000YXC2LI,,"I like it,",5,Five Stars
B000YXC2LI,,"Love them, exactly what I was looking for.",5,Great jeans
B000YXC2LI,,"Nice jeans, but didn't realize they were button-fly. Would like to return them.",2,Two Stars
B000YXC2LI,,"Perfect, as they have been for the past 30 years that I've been wearing them.",5,A classic.
B000YXC2LI,,100% recomendado,5,Five Stars
B000YXC2LI,,They were not 501 original fit.  Looser and thinner.  Not what we expected.,1,One Star
B000YXC2LI,,"They were a gift, he loves them, and they fit well.",5,I'll buy them again.
B000YXC2LI,,The size is not a regular size its smallest that what the normal size is,1,One Star
B000YXC2LI,,Levi's can be funky with slight variations but this time they fit well.,4,Four Stars
B000YXC2LI,,great deal,5,Five Stars
B000YXC2LI,,The crotch stitching ripped in the first month of wear. Fit nicely but didn't even get a chance to break them in.,1,"Nice fit, awful quality."
B000YXC2LI,,"Levi's 501 jeans are no longer the durable jeans they once were. I used to have 501's that would last me years. Now, I'm lucky if they last 6 months. Very disappointing. Looks like it'll be Wranglers for me from now on.",1,Not durable
B000YXC2LI,,"Levi's just like off the rack at the big department store, only cheaper and delivered to my door.. what could be better?  And i get to choose the style too.. sweet..",5,Levi's just like off the rack at the big department store
B000YXC2LI,,Love them!,5,Five Stars
B000YXC2LI,,THANK YOU!,5,Five Stars
B000YXC2LI,,I have been a long time fan of Levi 501's! I was a little nervous about ordering them online but I took a chance. They arrived exactly when expected and fit perfectly. I'll definitely be ordering again from Amazon!,4,Love my 501's
B000YXC2LI,,"I haven't changed size in the last three years, and I always buy the same 501 style. Just seems like each year they make the fit just a liiiiiiittle bit tighter. Funny how 15 years ago they made entire Seinfeld episodes making fun of tight Levi's jeans (then again I'm pretty sure there's a Seinfeld episode about paperclips if you look hard enough). Anyways, jeans nowadays are made for little skinny boys and not testosterone-infused colossal lumberjack bosses like most of us men enjoy being. My wife likes how tight these pants are, but frankly I find her immodest and respect her less as a person having heard her say that. So you'll have to make your own choice and bear the consequences, but I will say that these are pretty sweet jeans, just a little tight.",5,Always have been and hopefully will continue to be good jeans that last years.
B000YXC2LI,,"the hem is half the size it should be, the thread is the wrong color and thickness is wrong, really unhappy....",1,"the hem is half the size it should be, ..."
B000YXC2LI,,Ordered a size up to allow for shrinkage. Got a near perfect fit. Denim is sturdy unlike most jeans I've bought lately. Getting plenty of compliments on this oair,5,Great Summer Jeans
B000YXC2LI,,"Classic Levi's 501 fit, quality and comfort.
It's great to know after 40 years of wearing the same style of jeans, Levi's still cuts them the same. No headaches worrying about if they're going to fit.
Thanks to Amazon I can still find my 501's.
These jeans have seemed to slowly disappeared from stores over the years. Glad to know I can buy my Levi's with confidence from Amazon, same fit, quality and Amazon's free returns if there's a problem. How can you go wrong.",5,Levi's 501 Quality and Fit hasn't changed
B000YXC2LI,,very good and comfortable,5,Five Stars
B000YXC2LI,,My husband is a diehard Levi's 501 guy and loves these jeans. The jeans fit exactly as he expected.,5,Perfect fit!
B000YXC2LI,,Levi's Jeans its always the best in market,5,Five Stars
B000YXC2LI,,Pants were good except pocket was sewn to belt loop on inside of pants,3,Three Stars
B000YXC2LI,,"My 16 year old son loves these jeans! He is tall and slim, and not looking for a trendy look. Once you find the right waist & length size, it is easy to add an inch here or there to update the size as you grow. Another plus is the deep front pockets, perfect fit for his phone.",5,Great classic fit!
B000YXC2LI,,Great pair of jeans.,5,The best.
B000YXC2LI,,ok.,3,Three Stars
B000YXC2LI,,"Great, just as expected! Fast shipping as well.",5,Five Stars
B000YXC2LI,,"These are all I wear, great fit levis quality..",5,great fit levis quality
B000YXC2LI,,Good price.  Good fit.,5,Five Stars
B000YXC2LI,,"These were a gift. The recipient says they're the best jeans ever. They are hard to find in the store, so he was thrilled.",5,Best Jeans Ever
B000YXC2LI,,"Great quality and fit.

I bought the Timberwolf color which is a tan, light brown and am please with this pair.

Mine were made in Mexico.",5,Timberwolf Levi's
B000YXC2LI,,I forgot about the button-fly option but find the buttons easy to fasten now that they're broken in.,4,... forgot about the button-fly option but find the buttons easy to fasten now that they're broken in
B000YXC2LI,,I have worn levi 501s for years and they were great. But I Just got some new ones and they are junk the quality is terrible nothing like they use to be. Maybe if more people complained they would wake up and make them like they use to. I WILL NEVER BUY LEVIS AGAIN IF THEO KEEP MAKING THIS JUNK. THE QUALITY DOES NOT MATCH THEO HIGH PRICE,1,... have worn levi 501s for years and they were great. But I Just got some new ones and ...
B000YXC2LI,,wasn't expecting button closure by I actually like it.,5,Five Stars
B000YXC2LI,,I love Levis and these fit me great. I was even okay with the button fly which previously I had avoided. I bought these 2 1/2 years ago and today I squatted down to pick something up and the crotch gave way and ripped along the seam. I don't do anything that would be considered rough on clothes. Just casual wear. I don't know. Maybe 2 1/2 years of wear is considered good but IMHO I should've gotten much more use out these jeans. Now I'm sitting at work with my boys hanging out. FML,2,Only lasted 2.5 years
B000YXC2LI,,This is not my first pear of 501 jeans and not last. I will buy them again and again...,5,Five Stars
B000YXC2LI,,Great quality,5,Five Stars
B000YXC2LI,,Real 501's by Levi's. Not a knockoff. Canvas pants with brass rivets--you gotta love it. Forever in blue jeans!,5,Canvas pants with brass rivets--you gotta love it. Forever in blue jeans
B000YXC2LI,,Thumbs up! Same as I always get.,5,Five Stars
B000YXC2LI,,thanks,5,Five Stars
B000YXC2LI,,The price was perfect but the fit was somewhat small.  So disappointed that they did not have waist size needed at this fabulous price.  Will wait for another sale.,5,Great sale price
B000YXC2LI,3.0,"The stitching on the leg cuff is so close to the end of the leg that the edge curls up. Last thing I want to do is iron my jeans. The photo is a  comparison to jeans I have purchased locally. I won't be buying these again online.

Update: Belt loop ripped from the back of the jean.

Update 5/29/17: Crotch has worn out in less than a year. Junk.",1,The stitching on the leg cuff is so close to ...
B000YXC2LI,,I bought these for my husband and they look great on him! Perfect all around.,5,Five Stars
B000YXC2LI,,excelente,5,Five Stars
B000YXC2LI,,Excellent!,5,Five Stars
B000YXC2LI,,It's perfectly created,5,Five Stars
B000YXC2LI,,Paid more to get before Christmas. Would have been ok but back beltloop broke loose within 2 weeks after wearing several times!! Other complaints of the same problem. No matter where purchased Levi's quality should be consistant!!!,3,Poor quality for Levi's
B000YXC2LI,,Perfect fit!!  Look awesome!!  Aint nothing like a pair of 501's!!,5,Five Stars
B000YXC2LI,,Fits perfect!! Well worth the money!! My husband won't wear anything else but 501's...and they're hard to find in the Tidal Blue color!! Thanks!!,5,Love these!!
B000YXC2LI,,"Classic jean, what's not to like.  The 'rigid' fabric option, which is the 'old style' hard denim, is not as rigid as I remember it used to be, but still has the classic color, at least a little bit of that stiffness to enjoy softening up over time, and the button fly.  Love em.",5,Levi's 501 - classic for a reason
B000YXC2LI,,"Jeans are nice in terms of fit and style. I'm only giving the product three stars because I had a belt loop pop on them. I work in an office so the jeans don't see strenuous activity or anything outside of normal wear and tear. I've only had this pair for about a month and a half, and the shoddy construction is concerning.",2,Poor durability.
B000YXC2LI,,Just what wanted,5,Five Stars
B000YXC2LI,,Levis are my jeans of choice and these always fit right....These are perfect. Nothing more to say.,5,These are perfect. Nothing more to say
B000YXC2LI,,"There is no substitute for the original. They fir right, feel right, and now you can buy them in multiple colors.",5,No Substitute for the Real Thing
B000YXC2LI,,Very good.,5,Very good.
B000YXC2LI,,"Very nice comfortable Jeans and ,if it ever gets warm in the northeast, will make great summer jeans!! It use to be a given that if you purchased Levis you got the best jeans on the market! However, over the past 10 years or so, that is not always the case. However, I am not sure really if the quality of their Jean material is like the good ole days, these are very nice and extremely comfortable. I wish they did more in between sizes, I could have used a 37 Waist. Oh well I should just knock off 10-15 lbs and try to fit in a 36W for now 38W is the way I have to go! This came from THE BEST Jeans seller out there, I ordered on Sunday and got it Tuesday. Unbelievable service the BEST!!!!",4,Great feel!!! Nice Quality! Super Fast Seller!
B000YXC2LI,,Levi's 501 :-),5,What's not to like?
B000YXC2LI,,Way different fitment and therefore sizing compared to the 541's. Otherwise I'm sure they'd be great.,5,Otherwise I'm sure they'd be great.
B000YXC2LI,,They fit,5,Five Stars
B000YXC2LI,,Great price,5,Five Stars
B000YXC2LI,,Nice,5,Five Stars
B000YXC2LI,,Nice,5,Five Stars
B000YXC2LI,,Still great after all these years,5,Five Stars
B000YXC2LI,,Just as I expected. Rgth fitting.,5,Five Stars
B000YXC2LI,,Great product and predictable size.,5,Levi's again
B000YXC2LI,,Levis where in great condition. Very pleased,5,Five Stars
B000YXC2LI,2.0,This product has permanent wrinkles in the fabric. Looks like Manufacture reject to me.  Will buy in store next time. BEWARE,1,BEWARE
B000YXC2LI,,My husband has loved 501's since high school.,5,Five Stars
B000YXC2LI,,"Guess I missed fine print; jeans have button fly with small button holes.  Difficult to button, especially when on diuretics.",3,Guess I missed fine print; jeans have button fly with small button ...
B000YXC2LI,,Right on time and they look good on me.,5,Right on time and  they look good on me.
B000YXC2LI,,"I have 36W x 32L that were just a bit too large around the waist, but the length is perfect. These 35W x 32L have the right waist size for me, but are about 1 1/4 inches shorter than my 36W x 32L. Very disappointing. Sad thing is that I didn't realize this until they had been washed.",3,Length too shorth. Shorter length than the 36W x 32L
B000YXC2LI,,Great!  I knew my size and it arrived fast.,5,Great! I knew my size and it arrived fast
B000YXC2LI,,"levis, cant go wrong with them.",4,Four Stars
B000YXC2LI,,There 501s. Essentially unchanged for a century. What else is there to say?,5,Still the standard
B000YXC2LI,,Levi's are great fitting jeans for me,5,Five Stars
B000YXC2LI,,Great Denim,5,Five Stars
B000YXC2LI,,"They didn't fit as well as expected, but is probably my fault, should have gone with a relaxed fit. Otherwise, hey, they're Levis , great jeans.",4,great jeans.
